index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,path,isScan,school_simple,school_complex
167,30-Sep-2011,Creación de grupos de apoyo para promover educación sexual en adolescentes basada en valores morales con estudiantes cursantes del octavo y noveno grado de la Unidad Educativa “Virgen de Coromoto” Municipio San Diego Valencia estado Carabobo 2005,"Centeno, Miriam; Hurtado, Nancy; Padrón, Dilcia",1.03 MB,http://saber.ucv.ve/handle/10872/361,http://saber.ucv.ve/bitstream/10872/361/1/Tesis.pdf,thesis_pdf/167.pdf,False,ESCUELA DE ENFERMERIA,Escuela de Enfermería
37,1-Jun-2011,Desarrollo de un programa modular para el ajuste de datos experimentales con modelos no lineales,"Bazó C., Pedro J.",1.28 MB,http://saber.ucv.ve/handle/10872/71,http://saber.ucv.ve/bitstream/10872/71/1/TRABAJO%20ESPECIAL%20DE%20GRADO_noPW.pdf,thesis_pdf/37.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
39,1-Jun-2011,Control multivariable de un sistema de generación de vapor,"Álvarez S., José G.",1.33 MB,http://saber.ucv.ve/handle/10872/64,http://saber.ucv.ve/bitstream/10872/64/1/TEG%20CONTROL%20MULTIVARIABLE%20SGV%20.pdf,thesis_pdf/39.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
76,13-Jun-2011,Estudio y evaluación del proceso de alquilación de la refinería El Palito,"Espinoza N., Ruth; Ricci Z., Rita",1.06 MB,http://saber.ucv.ve/handle/10872/125,http://saber.ucv.ve/bitstream/10872/125/1/tesis%20en%20simulaci%c3%b3n%20perteneciente%20a%20Rita%20y%20Ruth.pdf,thesis_pdf/76.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
189,30-Sep-2011,"Liderazgo de la enfermera supervisora y la motivación de la enfermera de atención directa (ead) en la unidad de perinatología pediátrica del complejo universitario, “Ruiz y Páez”, de Ciudad Bolívar 2do. Semestre del año 2004","Alcalá, Miraldy; López, Nelly",1.07 MB,http://saber.ucv.ve/handle/10872/321,http://saber.ucv.ve/bitstream/10872/321/1/Tesis%20Liderazgo%20de%20la%20enfermera%20supervisora.pdf,thesis_pdf/189.pdf,False,ESCUELA DE ENFERMERIA,Escuela de Enfermería
110,22-Jun-2011,Evaluación de las propiedades mecánicas de sistemas de cemento reforzados con fibras,"Martín C., José J.",1.09 MB,http://saber.ucv.ve/handle/10872/192,http://saber.ucv.ve/bitstream/10872/192/1/EVALUACI%c3%93N%20DE%20LAS%20PROPIEDADES%20MEC%c3%81NICAS%20DE%20SISTEMAS%20DE%20CEMEN.pdf,thesis_pdf/110.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
124,23-Jun-2011,Metodología estándar para estimar los puntos de corte y rendimientos en las unidades de destilación del circuito refinador venezolano,"Ruiz C., Luis A.",1.13 MB,http://saber.ucv.ve/handle/10872/229,http://saber.ucv.ve/bitstream/10872/229/1/Trabajo%20Especial%20de%20Grado%20Luis%20Ruiz.pdf,thesis_pdf/124.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
98,20-Jun-2011,"Módulos de automatización de dibujos de vigas y conexiones en acero estructural, operando dentro de un sistema CAD","Herrera T., José E.",1.19 MB,http://saber.ucv.ve/handle/10872/161,http://saber.ucv.ve/bitstream/10872/161/1/M%c3%93DULOS%20DE%20AUTOMATIZACI%c3%93N%20DE%20DIBUJOS%20DE%20VIGAS%20Y%20CONEXIONES%20.pdf,thesis_pdf/98.pdf,False,Escuela de Ingenieria Civil,Escuela de Ingeniería Civil
22,31-May-2011,"Estudio fluidodinámico en una columna rellena con empaque estructurado sulzer smvp, con dirección de transferencia de masa de la fase dispersa a la fase continua","Altuve Ch., María I.; Cueto G., Frederick",1.21 MB,http://saber.ucv.ve/handle/10872/61,http://saber.ucv.ve/bitstream/10872/61/1/Tesis.pdf,thesis_pdf/22.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
106,22-Jun-2011,Desarrollo de propuestas para el manejo de los residuos de la planta de estructuras metálicas de la empresa ABB de Venezuela,"Mera V., Anndy G.",1.21 MB,http://saber.ucv.ve/handle/10872/195,http://saber.ucv.ve/bitstream/10872/195/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,thesis_pdf/106.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
100,20-Jun-2011,Modelaje geoestadístico de un campo de permeabilidad con integración de datos dinámicos,"Hernández R., Edwin G.",1.27 MB,http://saber.ucv.ve/handle/10872/158,http://saber.ucv.ve/bitstream/10872/158/1/TEG.pdf,thesis_pdf/100.pdf,False,No school,None
17,31-May-2011,Estudio del efecto de la forma y el tamaño de las partículas sobre la velocidad de sedimentación gravitacional de suspensiones,"Sayago P., Johnny A.",1.34 MB,http://saber.ucv.ve/handle/10872/46,http://saber.ucv.ve/bitstream/10872/46/1/Efecto%20de%20forma%20y%20tamano%20en%20sedimentacion.pdf,thesis_pdf/17.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
59,3-Jun-2011,Manual de procedimientos para el diseño de proyectos de inversión de capital basado en aspectos de confiabilidad,"Castillo A., Henry J.",1.69 MB,http://saber.ucv.ve/handle/10872/108,http://saber.ucv.ve/bitstream/10872/108/1/Tesis.pdf,thesis_pdf/59.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
120,22-Jun-2011,Estudio de la influencia del período de muestreo en el comportamiento de un sistema de regulación PID digital para el control de flujo.,"Mora Z., Franklin A.; Vergara V., Luis E.",1.66 MB,http://saber.ucv.ve/handle/10872/196,http://saber.ucv.ve/bitstream/10872/196/1/TESIS%20TOTAL%20A%20ENTREGAR%20CD.pdf,thesis_pdf/120.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
146,23-Jun-2011,Influencia de la estructura de la torta sobre su permeabilidad y porosidad,"Rojas C., Gloria C.",1.48 MB,http://saber.ucv.ve/handle/10872/225,http://saber.ucv.ve/bitstream/10872/225/1/Tesis-GloriaRojas.pdf,thesis_pdf/146.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
199,30-Sep-2011,"Propuesta de educación permanente dirigida a la capacitación de los profesionales de enfermería de las unidades clínicas de pediatría del hospital ""DR. Raúl Leoni Otero"", San Félix estado Bolívar","Gorrochotegui, Libia",1.48 MB,http://saber.ucv.ve/handle/10872/340,http://saber.ucv.ve/bitstream/10872/340/1/tesis.pdf,thesis_pdf/199.pdf,False,ESCUELA DE ENFERMERIA,Escuela de Enfermería
50,3-Jun-2011,Modelaje y simulación de una celda para la determinación de difusividades térmicas en polímeros empleando métodos no estacionarios.,"Cadenas H., Madelin N.; Pérez P., Tania S.",1.49 MB,http://saber.ucv.ve/handle/10872/96,http://saber.ucv.ve/bitstream/10872/96/1/TOMO%20II_entregafinal.pdf,thesis_pdf/50.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
128,23-Jun-2011,Estudio experimental del efecto de la interferencia sobre el comportamiento de una bomba de cavidad progresiva de estator rígido.,"Sánchez M., Carlos A.",1.51 MB,http://saber.ucv.ve/handle/10872/233,http://saber.ucv.ve/bitstream/10872/233/1/Tesis.pdf,thesis_pdf/128.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
151,20-Jul-2011,"Ubicación, diseño, construcción, mantenimiento y operación de pozos de agua subterránea caso de estudio: Cervecería Polar los Cortijos C.A","García Machado, Vanessa A.",1.54 MB,http://saber.ucv.ve/handle/10872/313,http://saber.ucv.ve/bitstream/10872/313/1/TESISII_POZOS-2003.pdf,thesis_pdf/151.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
159,30-Sep-2011,Desempeño laboral de los profesionales de enfermería en el Hospital Vargas de Caracas durante el segundo trimestre de 2005,"Machillanda, Dubraska",1.54 MB,http://saber.ucv.ve/handle/10872/344,http://saber.ucv.ve/bitstream/10872/344/1/tesis%20dubraska.pdf,thesis_pdf/159.pdf,False,ESCUELA DE ENFERMERIA,Escuela de Enfermería
19,31-May-2011,"Efecto de los rayos gamma (g) sobre el comportamiento mecánico, térmico y morfológico de las mezclas de ps/pp.","Rodríguez G., Marlene C.",1.62 MB,http://saber.ucv.ve/handle/10872/42,http://saber.ucv.ve/bitstream/10872/42/1/Tesis%20M_Rodriguez.PDF,thesis_pdf/19.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
47,3-Jun-2011,Efecto de la acidez en el comportamiento de tamices moleculares para la obtención de ésteres,"Castillo A., Eduardo A.; Joubert S., Johan F.",1.63 MB,http://saber.ucv.ve/handle/10872/106,http://saber.ucv.ve/bitstream/10872/106/1/TESIS%20II.pdf,thesis_pdf/47.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
78,15-Jun-2011,Diseño y construcción de un sistema de suministro de agua para una comunidad agrícola,"De Freitas J., Reinaldo A.; Sanchez H., Sergio A.",3.51 MB,http://saber.ucv.ve/handle/10872/135,http://saber.ucv.ve/bitstream/10872/135/1/Tesis%20Sistema%20de%20Bombeo%202002.pdf,thesis_pdf/78.pdf,False,No school,None
33,1-Jun-2011,“Estudio del efecto de la adición del compuesto Z – trol 60 como emulsificante y humectante en fluidos de perforación base aceite”,"Alvarez G., David",1.75 MB,http://saber.ucv.ve/handle/10872/63,http://saber.ucv.ve/bitstream/10872/63/1/TESIS%20ALVAREZ.pdf,thesis_pdf/33.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
29,31-May-2011,Evaluación del sistema de refrigeración del lubricante para turbinas a gas MS 5001P,"Aguilera L., Engelbert; Alvarez Q., John A.",15.52 MB,http://saber.ucv.ve/handle/10872/59,http://saber.ucv.ve/bitstream/10872/59/1/TEG__EVALUACION_DEL_SISTEMA.PDF,thesis_pdf/29.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
48,3-Jun-2011,Análisis de factibilidad para la implantación de tecnologías de camisa expansible en el aislamiento de zonas de presión anormal en el Distrito Punta de Mata,"Cardozo C., Luis G.",10.85 MB,http://saber.ucv.ve/handle/10872/101,http://saber.ucv.ve/bitstream/10872/101/1/Luis_Cardozo_2002.pdf,thesis_pdf/48.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
36,1-Jun-2011,Aplicación de la metodología VCD (visualización conceptualización y definición) en la elaboración del programa de perforación de una localización del campo sinco de la unidad explotación Barinas del distrito sur de PDVSA.,"Arellano L., Taymara R.; Coello P., Pablo C.",11.06 MB,http://saber.ucv.ve/handle/10872/66,http://saber.ucv.ve/bitstream/10872/66/1/Tesis%20Final.pdf,thesis_pdf/36.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
71,7-Jun-2011,Diseño de un ciclo cerrado por adsorción empleando zeolita-agua y energía solar,"Castro G., Roberto J.; Escalona H., Eliécer",1.75 MB,http://saber.ucv.ve/handle/10872/110,http://saber.ucv.ve/bitstream/10872/110/1/Dise%c3%b1o%20de%20un%20ciclo%20cerrado%20por%20adsorci%c3%b3n%20empleando%20agua-ze%e2%80%a6.pdf,thesis_pdf/71.pdf,False,Escuela de Fisica,Escuela de Física
83,15-Jun-2011,"Desarrollo de yacimientos marginales mediante producción en conjunto. Caso: área oeste, Campo Dación","Galavís B., Andrés S.",1.75 MB,http://saber.ucv.ve/handle/10872/136,http://saber.ucv.ve/bitstream/10872/136/1/Producci%c3%b3nConjuntaDaci%c3%b3n.pdf,thesis_pdf/83.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
176,30-Sep-2011,Cuidados de enfermería brindados a la mujer postcesareada  en el servicio de puerperio clínica maternidad Santa Ana IVSS primer trimestre 2005,"Ochoa, Ercilia; Rosa, Yris; Zarza, Yajaira",1.76 MB,http://saber.ucv.ve/handle/10872/346,http://saber.ucv.ve/bitstream/10872/346/1/Tesis%20Clima%20organizacional.pdf,thesis_pdf/176.pdf,False,ESCUELA DE ENFERMERIA,Escuela de Enfermería
3,27-May-2011,Estudio de la influencia de las condiciones de preparación de catalizadores de ru/zeolita-y y ru/ al2 o3 en reacciones de hidrotratamiento,"Fernández, Fernando J.",1.78 MB,http://saber.ucv.ve/handle/10872/33,http://saber.ucv.ve/bitstream/10872/33/1/tesis%20%20%20fin%20ii.pdf,thesis_pdf/3.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
60,7-Jun-2011,Diagnóstico del problema de producción de arena y desarrollo de una metodología para la selección del método más adecuado para su control en el área mayor de Socororo,"Díaz, Cristian E.; Díaz, Yoslery C.",1.93 MB,http://saber.ucv.ve/handle/10872/118,http://saber.ucv.ve/bitstream/10872/118/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,thesis_pdf/60.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
88,15-Jun-2011,Predicción de la cinética de deslicorización de tortas de filtración a partir de la curva de presión capilar,"Fermín G., María G.; Fradique R., Vannesa A.",1.99 MB,http://saber.ucv.ve/handle/10872/129,http://saber.ucv.ve/bitstream/10872/129/1/Tesis%20Ferm%c3%adn-Fradique.pdf,thesis_pdf/88.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
38,1-Jun-2011,"Interpretación sísmica estructural 3D y uso de atributos sísmicos en el mioceno medio - eoceno del área VLA-62 bloque I, Lago de Maracaibo","Araujo G., Elisa M.",10.21 MB,http://saber.ucv.ve/handle/10872/65,http://saber.ucv.ve/bitstream/10872/65/1/TEG_Elisa_Araujo.pdf,thesis_pdf/38.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
87,15-Jun-2011,"Análisis y modelaje de atributos sísmicos en la Región de Monagas, utilizando datos sísmicos 2D","Fernándes Da S., Juan C.",10.66 MB,http://saber.ucv.ve/handle/10872/131,http://saber.ucv.ve/bitstream/10872/131/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,thesis_pdf/87.pdf,False,No school,None
28,31-May-2011,"Determinación de registros pseudo sónicos a partir de registros de resistividad en los campos Barúa, Motatán Y Tomoporo.","Urbina P., Eros R.",11.62 MB,http://saber.ucv.ve/handle/10872/53,http://saber.ucv.ve/bitstream/10872/53/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,thesis_pdf/28.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
64,7-Jun-2011,"Modelo sedimentológico-estratigráfico del yacimiento C-5 (formación Misoa), área VLA-12. Bloque I. Lago de Maracaibo.","Escalante, Norelys del C.",15.44 MB,http://saber.ucv.ve/handle/10872/122,http://saber.ucv.ve/bitstream/10872/122/1/TESIS.pdf,thesis_pdf/64.pdf,False,No school,None
113,22-Jun-2011,Evaluación de materiales cementantes para pozos de petróleo y o gas con propiedades antimigratorias de gas,"Márquez F., Geilhy Z.",1.72 MB,http://saber.ucv.ve/handle/10872/191,http://saber.ucv.ve/bitstream/10872/191/1/TEG%20GEILHY.pdf,thesis_pdf/113.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
135,23-Jun-2011,"Diagnóstico, evaluación y optimización de los métodos de levantamiento artificial en la unidad de explotación de yacimientos Barinas, Campo Sinco","Rattia A., Luis J.",11.84 MB,http://saber.ucv.ve/handle/10872/216,http://saber.ucv.ve/bitstream/10872/216/1/LRATTIA_TESIS.pdf,thesis_pdf/135.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
56,3-Jun-2011,"Factibilidad del uso de tecnología DOWS y tecnología de geles para control de la producción de agua en el área O-16 de bitor, bitúmenes Orinoco, S.A","Briceño. G., Lisett. C.; Leal. A., Omar. E.",12.32 MB,http://saber.ucv.ve/handle/10872/93,http://saber.ucv.ve/bitstream/10872/93/1/TESIS%20Lisett%20%26%20Enrique.pdf,thesis_pdf/56.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
123,23-Jun-2011,"Elaboración de un método de evaluación del sistema de control de sólidos, basado en una nueva definición de los objetivos funcionales de los equipos y en un nuevo concepto de eficiencia","Quirós L., Fermín A.",12.7 MB,http://saber.ucv.ve/handle/10872/215,http://saber.ucv.ve/bitstream/10872/215/1/TRABAJ~3.PDF,thesis_pdf/123.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
62,7-Jun-2011,"Reinterpretación petrofísica de las arenas basales de la formación Paují y FM. Misoa del Campo Barúa, cuenca del Lago de Maracaibo, Edo. Zulia.","Cheng R., Francisco J.",13.44 MB,http://saber.ucv.ve/handle/10872/111,http://saber.ucv.ve/bitstream/10872/111/1/TESIS.pdf,thesis_pdf/62.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
86,15-Jun-2011,Diseño y construcción de un banco didáctico para equipos de la caja automática ZF 5HP-500,"Ferro I., William A.",13.55 MB,http://saber.ucv.ve/handle/10872/132,http://saber.ucv.ve/bitstream/10872/132/1/Trabajo%20Especial.pdf,thesis_pdf/86.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
75,13-Jun-2011,"Diseño, construcción y pruebas de una bomba centrífuga AZF 80-160","Espejo C., Jean P.; Valladares C., José D.",14.03 MB,http://saber.ucv.ve/handle/10872/124,http://saber.ucv.ve/bitstream/10872/124/1/Informe.pdf,thesis_pdf/75.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
94,20-Jun-2011,Modelado sísmico en el Oriente de Venezuela para evaluar diferentes diagnósticos y geometrías de adquisición,"Lara G., Anny J.",14.67 MB,http://saber.ucv.ve/handle/10872/173,http://saber.ucv.ve/bitstream/10872/173/1/Tesis_Anny_Lara.pdf,thesis_pdf/94.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
45,3-Jun-2011,"Estudio microtectónico de la vertiente norte del Macizo Ávila, entre Punta Care y La Guaira, Estado Vargas","Bravo G., Argenis A.; Vilas B., Brian M.",14.97 MB,http://saber.ucv.ve/handle/10872/92,http://saber.ucv.ve/bitstream/10872/92/1/TEG%20Bravo%20%26%20Vilas%202002.pdf,thesis_pdf/45.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
126,23-Jun-2011,Diseño y Simulación de Plantas de Tratamiento de Aguas Bajo Ambiente Windows,"Sánchez U., Fernando",1.64 MB,http://saber.ucv.ve/handle/10872/234,http://saber.ucv.ve/bitstream/10872/234/1/TEG%20-%20Fernando%20S%c3%a1nchez.pdf,thesis_pdf/126.pdf,False,No school,None
164,30-Sep-2011,"Cuidados de enfermería a usuarios hospitalizados de la Unidad Clínica de Cirugía en la fase preoperatoria del Hospital Uyapar de Puerto Ordaz, estado Bolívar, primer semestre 2005","Doris, Walter",158.01 kB,http://saber.ucv.ve/handle/10872/369,http://saber.ucv.ve/bitstream/10872/369/1/Tesis%20Dilcia%20y%20Doris.2.pdf,thesis_pdf/164.pdf,False,No school,None
141,23-Jun-2011,Evaluación de una alternativa tecnológica para un sistema de producción de cerdos bajo el enfoque de tratamiento y aprovechamiento de los efluentes generados,"Quintero G., Jenny G.; Velasco C., Nazareth de J.",5.15 MB,http://saber.ucv.ve/handle/10872/214,http://saber.ucv.ve/bitstream/10872/214/1/TESIS%20FUNDACI%c3%93N%20POLAR.pdf,thesis_pdf/141.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
99,20-Jun-2011,"Estudio de la influencia de las condiciones de preparación de catalizadores Pt-Cu/H-zeolita, Pt-Ru/Hzeolita, en la reacción de conversión de acetona","Hernández F., Adamarlys; Jiménez G., Harold",2.46 MB,http://saber.ucv.ve/handle/10872/160,http://saber.ucv.ve/bitstream/10872/160/1/TEG.pdf,thesis_pdf/99.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
69,7-Jun-2011,"Palinofacies y paleoambientes del mioceno temprano – medio en la zona de Tácata, Estado Anzoátegui","Cueto M., Nora",21.15 MB,http://saber.ucv.ve/handle/10872/116,http://saber.ucv.ve/bitstream/10872/116/1/TEG_NORA%20CUETO.PDF,thesis_pdf/69.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
147,23-Jun-2011,Estudio de pozos inactivos del área Bachaquero Intercampos (parcelas agua 317 y agua 325),"Quijada G., Rafael A.; Vásquez C., Jorge L.",17.58 MB,http://saber.ucv.ve/handle/10872/212,http://saber.ucv.ve/bitstream/10872/212/1/Tesis%20Rafael%20Quijada.pdf,thesis_pdf/147.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
2,2010,La Economía del Ocio como una alternativa de economía normativa para contribuir al Desarrollo Sustentable,"Rivera, Elizabeth",2 MB,http://saber.ucv.ve/handle/10872/16245,http://saber.ucv.ve/bitstream/10872/16245/1/TG-EE%20-%20copia.pdf,thesis_pdf/2.pdf,False,Escuela de Economia,Escuela de Economía
79,15-Jun-2011,Elaboración de un modulo interactivo como proceso de enseñanza-aprendizaje de un curso de concreto armado,"Guevara, Hossmar; Hernández, Suilio",2.13 MB,http://saber.ucv.ve/handle/10872/140,http://saber.ucv.ve/bitstream/10872/140/1/TESIS.pdf,thesis_pdf/79.pdf,False,Escuela de Ingenieria Civil,Escuela de Ingeniería Civil
82,15-Jun-2011,Evaluación de la resistencia al desgaste abrasivo y erosivo de recubrimientos tipo cermet depositados por HVOF,"Galarraga G., Michael X.; González F., Fernando",2.27 MB,http://saber.ucv.ve/handle/10872/137,http://saber.ucv.ve/bitstream/10872/137/1/Texto.pdf,thesis_pdf/82.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
65,7-Jun-2011,Estudio de ajuste y aplicación de correlaciones para la inyección de nitrógeno,"Cuevas R., Rob A.",2.31 MB,http://saber.ucv.ve/handle/10872/115,http://saber.ucv.ve/bitstream/10872/115/1/TESIS.pdf,thesis_pdf/65.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
70,7-Jun-2011,Análisis geoestadístico y espectral de datos aeromagnéticos de la zona centro-occidental del Estado Amazonas.,"Erasmo M., Ángel A.",2.32 MB,http://saber.ucv.ve/handle/10872/121,http://saber.ucv.ve/bitstream/10872/121/1/Tesis.pdf,thesis_pdf/70.pdf,False,"Escuela de Geologia, Minas y Geofisica","Escuela de Geología, Minas y Geofísica"
54,3-Jun-2011,Desarrollo y prueba de una metodología para incrementar la producción en áreas bajo convenios operativos,"Castillo M., Carla E.",2.35 MB,http://saber.ucv.ve/handle/10872/105,http://saber.ucv.ve/bitstream/10872/105/1/Trabajo%20Especial%20de%20Grado.pdf,thesis_pdf/54.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
130,23-Jun-2011,Evaluación del producto FR-021M como agente de control del filtrado en fluidos de perforación base agua,"Rodríguez P., Franklig R.",2.36 MB,http://saber.ucv.ve/handle/10872/223,http://saber.ucv.ve/bitstream/10872/223/1/TesisF.pdf,thesis_pdf/130.pdf,False,No school,None
81,15-Jun-2011,Diseño de un sistema automatizado para la separación de minerales pesados,"González Z., Arístides J.; Navarro C., Wuill Y.",2.47 MB,http://saber.ucv.ve/handle/10872/138,http://saber.ucv.ve/bitstream/10872/138/1/trabajo_.pdf,thesis_pdf/81.pdf,False,No school,None
173,30-Sep-2011,"Intervención de enfermería en la prevención de úlceras por presión en el adulto mayor institucionalizado focalizado en la teoría de Jean Watson. Unidad geriátrica 'Dr. Marcos Serres Padilla' de Maturín, estado Monagas, segundo semestre del año 2005","Fernández, Oneida; Leonice, Marvelys; Salazar, Marvelia",24.34 MB,http://saber.ucv.ve/handle/10872/364,http://saber.ucv.ve/bitstream/10872/364/1/UCVTesisUPP-Final-Esther.pdf,thesis_pdf/173.pdf,False,ESCUELA DE ENFERMERIA,Escuela de Enfermería
55,3-Jun-2011,Evaluación de recubrimientos de babbitt depositados por arco-eléctrico utilizados en cojinetes de turbinas,"Burgos C., Héctor L.",2.51 MB,http://saber.ucv.ve/handle/10872/94,http://saber.ucv.ve/bitstream/10872/94/1/TRABAJO%20ESPECIAL.pdf,thesis_pdf/55.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
72,7-Jun-2011,Desarrollo de estructura de gel y su comportamiento al agregar aditivos inertes y no inertes en fluidos de perforación base agua,"Cruces C., Carlos C.",2.63 MB,http://saber.ucv.ve/handle/10872/113,http://saber.ucv.ve/bitstream/10872/113/1/TESIS%20CRUCES.pdf,thesis_pdf/72.pdf,False,Escuela de Ingenieria de Petroleo,Escuela de Ingeniería de Petroleo
132,23-Jun-2011,Pruebas de hinchamiento lineal utilizando el aditivo Z–TROL 100 como inhibidor de arcillas en fluidos de perforación,"Rausseo U., Carlos M.",2.65 MB,http://saber.ucv.ve/handle/10872/217,http://saber.ucv.ve/bitstream/10872/217/1/trabajo%20final.pdf,thesis_pdf/132.pdf,False,No school,None
32,1-Jun-2011,Caracterización de medios porosos utilizando fenómenos de flujo,"Azuaje A., Andrés E.; Guevara Q., Jesús M.",2.66 MB,http://saber.ucv.ve/handle/10872/69,http://saber.ucv.ve/bitstream/10872/69/1/Tesis%20II.pdf,thesis_pdf/32.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
14,31-May-2011,Caracterización de revoques formados utilizando intecarb (grados 10-15 y 30-35) con adición de finos y gruesos,"Fernández P., Odilo J.; Núñez B., Alvaro O.",2.71 MB,http://saber.ucv.ve/handle/10872/39,http://saber.ucv.ve/bitstream/10872/39/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20II%20final.pdf,thesis_pdf/14.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
119,22-Jun-2011,Evaluación del modelo de mezcla y predicción de calidades de gasolinas formuladas en la Refinería Amuay,"Lobo P., Raúl A.",2.77 MB,http://saber.ucv.ve/handle/10872/187,http://saber.ucv.ve/bitstream/10872/187/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,thesis_pdf/119.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
74,7-Jun-2011,Micro-abrasion de nitruro de titanio (TiN) depositado por el método de plasma,"Castro T., Angela C.",2.89 MB,http://saber.ucv.ve/handle/10872/109,http://saber.ucv.ve/bitstream/10872/109/1/Tesis%20Angela%20Castro.pdf,thesis_pdf/74.pdf,False,Escuela de Ingenieria Mecanica,Escuela de Ingeniería Mecanica
18,31-May-2011,Caracterización de revoques formados utilizando mezclas monomodales amplias,"Silva C., Silvia M.",2.98 MB,http://saber.ucv.ve/handle/10872/47,http://saber.ucv.ve/bitstream/10872/47/1/Caracterizaci%c3%b3n%20de%20revoques.pdf,thesis_pdf/18.pdf,False,Escuela de Ingenieria Quimica,Escuela de Ingeniería Química
163,30-Sep-2011,Cambios clínicos de los pacientes que reciben tratamiento con esteroides inhalados. Emergencia del hospital pediátrico Dr. Elías Toro. 1er trimestre 2005,"Contreras, Rudhit; Valecillo, Nelba",201.65 kB,http://saber.ucv.ve/handle/10872/328,http://saber.ucv.ve/bitstream/10872/328/1/CAMBIOS%2520CLINICOS%2520DE%2520LOS%2520PACIENTES%2520QUE%2520RECIBEN%2520TRATAMIENTO%2520CON%2520ESTEROIDES%2520INHA.pdf,thesis_pdf/163.pdf,False,No school,None
